Year,Species,Beach Name,Unique ID,Nest Date,Nest Day,Nest Week,Lat,Long,Initial Treatment,Final Treatment,Predated,Any Predation Pre-Hatch,Any Predation Post-Hatch But Pre-Inventory,Multiple Predators,Mammalian Predator,Predator ID,Ghost Crab Less Than 10 Eggs,Complete Predation,Roots,Eggs Scattered By Another Turtle,Poached,Accretion,Washed Over,Inundated,Complete Wash Out,Partial Wash Out,Wash Out Post-Hatch But Pre-Inventory,Wash Out Comments,Emerge Date,Emerge Day,Emerge Week,Incubation Duration,Inventoried,Inventoried Comments,Date Inventoried,Dead in Nest,Live in Nest,Empty Shells,Pipped Dead,Pipped Live,Whole,Damaged,Clutch Size,Hatching Success,Emergence Success,Emergence Rate,Binom Hatch Success,Binom Hatch Fail,Binom Emerge Success,Binom Emerge Fail,Additional Notes,Start,End,Duration,Buoy,Tide,Elevation,MHWtoDuneToe_Radians,MHWtoDuneToe_Degrees,MHWtoNest_Radians,MHWtoNest_Degrees,MSLtoNest_Radians,MSLtoNest_Degrees,Wave Exposure Proportion (Gen Eq),Wave Exposure Proportion (Dis Eq),MSL Elevation
2016,Cc,Cape Saint George Island,CSGI_2016_058,6/10/2016,162,24,29.5913,-85.0516,B,B,No,No,No,NA,NA,NA,NA,No,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,8/19/2016,0,0,0,0,0,98,0,98,0,0,0,0,98,0,98,,6/10/2016,8/19/2016,70,Pensacola,Pensacola,3.812,0.0485,2.78,0.038,2.18,0.0386,2.21,0.0013661,0.0013661,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_059,7/5/2016,187,28,29.5913,-85.0516,B,B,No,No,No,NA,NA,NA,NA,No,Yes,No,No,No,Yes,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,9/19/2016,0,0,0,0,0,137,5,142,0,0,0,0,142,0,142,,7/5/2016,9/19/2016,76,Pensacola,Pensacola,3.812,0.0485,2.78,0.038,2.18,0.0386,2.21,0.0013661,0.0013661,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_060,7/11/2016,193,29,29.59128333,-85.05156667,B,B,Yes,No,Yes,No,No,Ghost Crab,Yes,No,No,No,No,Yes,Yes,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,9/19/2016,0,0,0,0,0,119,1,120,0,0,0,0,120,0,120,,7/11/2016,9/19/2016,70,Pensacola,Pensacola,3.952,0.0508,2.91,0.039,2.23,0.0395,2.26,0.0013661,0.0013661,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_061,6/13/2016,165,25,29.59116667,-85.05143333,B,B,Yes,No,Yes,No,No,Ghost Crab,Yes,No,No,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,8/22/2016,0,0,93,0,0,1,1,95,0.979,0.979,1,93,2,93,2,,6/13/2016,8/22/2016,70,Pensacola,Pensacola,4.166,0.0331,1.9,0.0434,2.49,0.0403,2.31,0.0013661,0.0013661,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_062,7/11/2016,193,29,29.59103333,-85.05126667,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,Yes,Yes,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,9/19/2016,0,0,0,0,0,93,0,93,0,0,0,0,93,0,93,,7/11/2016,9/19/2016,70,Pensacola,Pensacola,3.991,0.0371,2.13,0.0396,2.27,0.0373,2.14,0.0013661,0.0013661,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_063,7/5/2016,187,28,29.59098333,-85.05121667,B,B,No,No,No,NA,NA,NA,NA,No,Yes,No,No,No,No,No,No,No,NA,NA,8/24/2016,237,35,50,Yes,,8/26/2016,0,0,26,0,0,89,0,115,0.226,0.226,1,26,89,26,89,,7/5/2016,8/24/2016,50,Pensacola,Pensacola,3.529,0.0442,2.53,0.0346,1.98,0.0322,1.85,0.0013661,0.0013661,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_064,7/13/2016,195,29,29.59091667,-85.0511,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,9/22/2016,3,0,3,0,0,98,0,101,0.03,0,0,3,98,0,101,,7/13/2016,9/22/2016,71,Pensacola,Pensacola,4.061,0.0414,2.37,0.0384,2.2,0.035,2,0.0013661,0.0013661,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_065,6/10/2016,162,24,29.5907,-85.05076667,B,B,Yes,Yes,No,No,No,Ants,NA,No,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,8/19/2016,0,0,0,0,0,83,1,84,0,0,0,0,84,0,84,,6/10/2016,8/19/2016,70,Pensacola,Pensacola,4.085,0.0206,1.18,0.035,2.01,0.0357,2.04,0.0013661,0.0013661,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_066,6/3/2016,155,23,29.5905,-85.05075,B,B,Yes,Yes,No,No,Yes,Canid (Coyote),NA,No,No,No,No,No,Yes,No,No,No,NA,NA,NA,NA,NA,NA,Yes,Mammalian Predation,8/16/2016,0,0,0,0,0,33,41,74,0,0,0,0,74,0,74,,6/3/2016,8/16/2016,74,Pensacola,Pensacola,3.525,0.0361,2.07,0.0356,2.04,0.0361,2.07,0.0013661,0.0013661,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_067,6/13/2016,165,25,29.59025,-85.05035,B,B,Yes,No,Yes,No,No,Ants,NA,No,No,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,8/16/2016,2,0,97,0,0,3,0,100,0.97,0.95,0.979,97,3,95,5,,6/13/2016,8/16/2016,64,Pensacola,Pensacola,3.256,0.0262,1.5,0.0289,1.65,0.0297,1.7,0.0013661,0.0013661,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_068,7/8/2016,190,28,29.59011667,-85.05023333,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,Yes,Yes,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,9/26/2016,0,0,0,0,0,93,0,93,0,0,0,0,93,0,93,,7/8/2016,9/26/2016,80,Pensacola,Pensacola,3.979,0.0334,1.91,0.0379,2.17,0.0385,2.21,0.0013661,0.0013661,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_069,7/15/2016,197,29,29.59018333,-85.05023333,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,Yes,Yes,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,9/26/2016,0,0,0,0,0,98,0,98,0,0,0,0,98,0,98,,7/15/2016,9/26/2016,73,Pensacola,Pensacola,2.226,0.0278,1.59,0.0187,1.07,0.0198,1.13,0.0095628,0.0095628,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_070,7/1/2016,183,27,29.59003333,-85.05015,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,9/12/2016,0,0,0,2,0,91,0,93,0,0,0,0,93,0,93,,7/1/2016,9/12/2016,73,Pensacola,Pensacola,2.266,0.0191,1.1,0.0211,1.21,0.0221,1.26,0.0081967,0.0068306,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_071,7/13/2016,195,29,29.58978333,-85.05003333,B,B,Yes,Yes,No,No,No,Ghost Crab,Yes,No,No,No,No,Yes,Yes,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,9/26/2016,0,0,0,0,0,122,1,123,0,0,0,0,123,0,123,,7/13/2016,9/26/2016,75,Pensacola,Pensacola,3.422,0.0183,1.05,0.0404,2.32,0.0417,2.39,0.0013661,0.0013661,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_072,6/20/2016,172,26,29.58985,-85.05001667,A,A,No,No,No,NA,NA,NA,NA,NA,No,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,Yes,Couldn't locate,9/9/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,6/20/2016,9/9/2016,81,Pensacola,Pensacola,1.666,0.0196,1.12,0.0176,1.01,0.019,1.09,0.0191257,0.0191257,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_073,6/27/2016,179,27,29.58988333,-85.04985,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,Yes,Yes,Yes,No,No,NA,NA,NA,NA,NA,NA,Yes,,9/9/2016,0,0,0,0,0,82,0,82,0,0,0,0,82,0,82,,6/27/2016,9/9/2016,74,Pensacola,Pensacola,2.661,0.0166,0.95,0.0245,1.4,0.025,1.43,0.0027322,0.0027322,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_074,5/26/2016,147,22,29.58853333,-85.04873333,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,5/26/2016,8/8/2016,74,Pensacola,Pensacola,1.56,0.0317,1.82,0.059,3.38,0.0483,2.77,0.0245902,0.0204918,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_076,5/25/2016,146,22,29.58778333,-85.04678333,B,B,Yes,Yes,No,No,No,Ghost Crab,Yes,No,Yes,No,No,No,Yes,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,8/8/2016,0,0,0,0,0,57,35,92,0,0,0,0,92,0,92,,5/25/2016,8/8/2016,75,Pensacola,Pensacola,1.06,0.0287,1.65,0.0219,1.25,0.0227,1.3,0.1680328,0.1010929,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_077,7/25/2016,207,31,29.58756667,-85.04631667,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,7/25/2016,10/7/2016,74,Pensacola,Pensacola,0.626,0.0261,1.49,0.0139,0.8,0.0191,1.09,0.8360655,0.8203552,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_078,7/20/2016,202,30,29.58788333,-85.04621667,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,9/29/2016,0,0,3,3,0,132,0,138,0.022,0.022,1,3,135,3,135,,7/20/2016,9/29/2016,71,Pensacola,Pensacola,1.838,0.026,1.49,0.025,1.43,0.026,1.49,0.0157104,0.0150273,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_079,6/28/2016,180,27,29.58773333,-85.04601667,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,No,No,NA,NA,8/24/2016,237,35,57,Yes,,9/7/2016,0,0,104,0,0,4,0,108,0.963,0.963,1,104,4,104,4,,6/28/2016,8/24/2016,57,Pensacola,Pensacola,1.561,0.0275,1.58,0.0282,1.62,0.027,1.55,0.0204918,0.0198087,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_080,NA,NA,NA,29.58761667,-85.04583333,A,A,Yes,No,Yes,Yes,Yes,"Canid (Coyote), Ghost Crab",NA,No,No,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,Yes,Mammalian Predation,8/3/2016,0,0,0,0,0,0,61,61,0,0,0,0,61,0,61,,NA,NA,NA,Pensacola,Pensacola,1.102,0.0225,1.29,0.025,1.44,0.0257,1.47,0.0874317,0.079918,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_081,7/18/2016,200,30,29.58768333,-85.04563333,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,9/29/2016,0,0,93,0,0,25,0,118,0.788,0.788,1,93,25,93,25,,7/18/2016,9/29/2016,73,Pensacola,Pensacola,1.447,0.0233,1.34,0.0281,1.61,0.0274,1.57,0.0300546,0.0273224,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_082,7/28/2016,210,31,29.58756667,-85.04488333,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,7/28/2016,10/10/2016,74,West Tampa,Pensacola,1.114,0.0268,1.54,0.0296,1.7,0.0294,1.69,0.0689891,0.0655738,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_083,7/11/2016,193,29,29.58803333,-85.04356667,B,B,No,No,No,NA,NA,NA,NA,No,Yes,No,No,No,No,No,No,No,NA,NA,9/7/2016,251,37,58,Yes,,9/12/2016,0,0,76,2,0,18,0,96,0.792,0.792,1,76,20,76,20,,7/11/2016,9/7/2016,58,West Tampa,Pensacola,2.359,0.0259,1.48,0.0282,1.62,0.0271,1.55,0.0081967,0.0061475,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_084,5/31/2016,152,23,29.58768333,-85.04323333,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,Yes,Yes,Yes,No,No,NA,NA,NA,NA,NA,NA,Yes,,8/11/2016,0,0,0,0,0,96,0,96,0,0,0,0,96,0,96,,5/31/2016,8/11/2016,72,West Tampa,Pensacola,1.185,0.0222,1.27,0.028,1.6,0.0261,1.5,0.057377,0.0539617,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_085,6/20/2016,172,26,29.5879,-85.04241667,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,8/26/2016,239,35,67,Yes,,9/7/2016,0,0,37,1,0,68,0,106,0.349,0.349,1,37,69,37,69,,6/20/2016,8/26/2016,67,West Tampa,Pensacola,1.33,0.0212,1.22,0.0248,1.42,0.024,1.38,0.0355191,0.0273224,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_086,7/8/2016,190,28,29.5879,-85.04206667,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,Yes,NA,8/26/2016,239,35,49,No,Washed out Post-Hatch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,7/8/2016,8/26/2016,49,West Tampa,Pensacola,1.355,0.0258,1.48,0.0351,2.01,0.0357,2.05,0.0396175,0.034153,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_087,7/11/2016,193,29,29.58816667,-85.04151667,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,Yes,Yes,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,9/22/2016,92,0,92,0,0,17,0,109,0.844,0,0,92,17,0,109,,7/11/2016,9/22/2016,73,West Tampa,Pensacola,1.794,0.0272,1.56,0.0297,1.7,0.032,1.83,0.0136612,0.0136612,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_088,6/3/2016,155,23,29.58836667,-85.04138333,B,B,Yes,Yes,No,Yes,Yes,"Canid (Coyote), Ghost Crab",NA,No,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,Yes,Mammalian Predation,8/16/2016,0,0,64,0,0,30,18,112,0.571,0.571,1,64,48,64,48,,6/3/2016,8/16/2016,74,West Tampa,Pensacola,2.445,0.0282,1.62,0.031,1.78,0.032,1.83,0.0054645,0.0054645,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_089,5/31/2016,152,23,29.58805,-85.04071667,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,5/31/2016,8/13/2016,74,West Tampa,Pensacola,1.122,0.0305,1.75,0.0446,2.55,0.045,2.58,0.0915301,0.0614754,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_090,8/2/2016,215,32,29.5882,-85.04023333,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,8/2/2016,10/15/2016,74,West Tampa,Pensacola,1.192,0.0363,2.08,0.0429,2.46,0.0394,2.26,0.068306,0.0505464,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_091,NA,NA,NA,29.58826667,-85.0401,B,B,Yes,Yes,No,Yes,Yes,"Canid (Coyote), Ghost Crab",NA,No,No,No,No,No,Yes,No,No,Yes,NA,NA,NA,NA,NA,NA,No,"Partial wash out, remaining didn't hatch",NA,NA,NA,NA,NA,NA,NA,12,NA,0,0,0,0,0,0,0,,NA,NA,NA,West Tampa,Pensacola,1.245,0.0335,1.92,0.0398,2.28,0.0367,2.1,0.0560109,0.0423497,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_092,7/5/2016,187,28,29.58856667,-85.0396,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,8/22/2016,235,35,48,Yes,,8/24/2016,0,12,105,0,0,3,0,108,0.972,0.861,0.886,105,3,93,15,,7/5/2016,8/22/2016,48,West Tampa,Pensacola,1.659,0.0298,1.71,0.029,1.66,0.0303,1.73,0.0204918,0.0136612,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_093,7/22/2016,204,30,29.58866667,-85.03921667,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,Yes,Yes,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,10/24/2016,0,0,2,0,0,78,0,80,0.025,0.025,1,2,78,2,78,,7/22/2016,10/24/2016,94,West Tampa,Pensacola,1.927,0.0308,1.76,0.0335,1.92,0.0346,1.98,0.0136612,0.0122951,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_094,6/27/2016,179,27,29.58881667,-85.03921667,B,B,No,No,No,NA,NA,NA,NA,No,Yes,No,No,No,No,No,No,No,NA,NA,8/22/2016,235,35,56,Yes,,8/24/2016,0,0,118,0,0,11,0,129,0.915,0.915,1,118,11,118,11,,6/27/2016,8/22/2016,56,West Tampa,Pensacola,2.341,0.0319,1.83,0.032,1.83,0.0323,1.85,0.0081967,0.0054645,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_095,8/2/2016,215,32,29.58853333,-85.03918333,B,B,Yes,Yes,No,No,No,Ghost Crab,Yes,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,8/2/2016,10/15/2016,74,West Tampa,Pensacola,1.358,0.0306,1.75,0.0316,1.81,0.0333,1.91,0.0423497,0.034153,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_096,6/10/2016,162,24,29.58886667,-85.03868333,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,8/19/2016,0,0,86,0,0,11,0,97,0.887,0.887,1,86,11,86,11,,6/10/2016,8/19/2016,70,West Tampa,Pensacola,2.049,0.0313,1.79,0.0314,1.8,0.0314,1.8,0.0122951,0.0095628,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_097,6/10/2016,162,24,29.58871667,-85.03856667,B,B,Yes,Yes,Yes,No,No,Ghost Crab,Yes,No,No,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,8/19/2016,0,0,0,0,0,54,5,59,0,0,0,0,59,0,59,,6/10/2016,8/19/2016,70,West Tampa,Pensacola,1.372,0.0328,1.88,0.032,1.83,0.0297,1.7,0.0423497,0.0300546,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_098,7/22/2016,204,30,29.58873333,-85.0383,B,B,Yes,Yes,No,No,No,Ghost Crab,Yes,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,7/22/2016,10/4/2016,74,West Tampa,Pensacola,1.25,0.0346,1.98,0.0348,1.99,0.0294,1.68,0.0628415,0.0423497,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_099,5/31/2016,152,23,29.58873333,-85.03825,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,5/31/2016,8/13/2016,74,West Tampa,Pensacola,1.235,0.0337,1.93,0.0354,2.03,0.0306,1.75,0.068306,0.0423497,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_100,7/22/2016,204,30,29.58876667,-85.0382,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,7/22/2016,10/4/2016,74,West Tampa,Pensacola,1.268,0.0329,1.88,0.0328,1.88,0.0302,1.73,0.0587432,0.0423497,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_101,7/25/2016,207,31,29.58863333,-85.0382,B,B,Yes,Yes,No,No,No,Ghost Crab,Yes,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,7/25/2016,10/7/2016,74,West Tampa,Pensacola,0.982,0.0339,1.94,0.0464,2.66,0.0352,2.01,0.181694,0.1229508,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_102,7/1/2016,183,27,29.5892,-85.03751667,B,B,No,No,No,NA,NA,NA,NA,No,Yes,No,No,No,Yes,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,9/12/2016,0,0,46,0,0,57,0,103,0.447,0.447,1,46,57,46,57,,7/1/2016,9/12/2016,73,West Tampa,Pensacola,2.499,0.0355,2.03,0.0402,2.3,0.0358,2.05,0.0081967,0.0040984,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_103,7/18/2016,200,30,29.58946667,-85.03656667,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,9/9/2016,253,37,53,Yes,,9/12/2016,0,0,51,0,0,6,0,57,0.895,0.895,1,51,6,51,6,,7/18/2016,9/9/2016,53,West Tampa,Pensacola,2.946,0.0419,2.4,0.0504,2.89,0.0495,2.84,0.0027322,0.0013661,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_104,6/22/2016,174,26,29.5895,-85.03646667,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,8/26/2016,239,35,65,Yes,,9/7/2016,0,0,128,0,0,5,0,133,0.962,0.962,1,128,5,128,5,,6/22/2016,8/26/2016,65,West Tampa,Pensacola,3.114,0.0409,2.34,0.0527,3.02,0.0526,3.01,0.0027322,0.0013661,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_105,5/31/2016,152,23,29.58945,-85.03615,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,8/11/2016,0,0,55,0,0,24,0,79,0.696,0.696,1,55,24,55,24,,5/31/2016,8/11/2016,72,West Tampa,Pensacola,1.904,0.0411,2.36,0.0411,2.36,0.0417,2.39,0.0136612,0.0122951,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_106,5/31/2016,152,23,29.58928333,-85.0361,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,8/11/2016,0,0,0,0,0,104,0,104,0,0,0,0,104,0,104,,5/31/2016,8/11/2016,72,West Tampa,Pensacola,1.175,0.0414,2.37,0.0439,2.52,0.0447,2.56,0.0983607,0.0505464,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_107,6/27/2016,179,27,29.58953333,-85.03606667,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,9/12/2016,0,0,97,0,0,4,0,101,0.96,0.96,1,97,4,97,4,,6/27/2016,9/12/2016,77,West Tampa,Pensacola,2.664,0.0469,2.69,0.0521,2.99,0.0514,2.95,0.0054645,0.0027322,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_108,7/28/2016,210,31,29.58946667,-85.03605,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,Yes,Yes,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,10/24/2016,0,0,0,0,0,97,0,97,0,0,0,0,97,0,97,,7/28/2016,10/24/2016,88,West Tampa,Pensacola,2.029,0.0463,2.65,0.0461,2.64,0.0457,2.62,0.0136612,0.010929,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_109,6/22/2016,174,26,29.58953333,-85.036,B,B,Yes,No,Yes,No,No,Ghost Crab,Yes,No,No,No,No,No,No,No,No,No,NA,NA,8/16/2016,229,34,55,Yes,,8/19/2016,0,0,48,0,0,18,1,67,0.716,0.716,1,48,19,48,19,,6/22/2016,8/16/2016,55,West Tampa,Pensacola,2.418,0.0452,2.59,0.049,2.81,0.0485,2.78,0.0081967,0.0040984,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_110,7/25/2016,207,31,29.58935,-85.03576667,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,7/25/2016,10/7/2016,74,West Tampa,Pensacola,1.171,0.0411,2.35,0.0483,2.77,0.0474,2.72,0.113388,0.0546448,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_111,7/25/2016,207,31,29.58953333,-85.03548333,B,B,Yes,Yes,No,No,No,Ghost Crab,Yes,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,7/25/2016,10/7/2016,74,West Tampa,Pensacola,1.344,0.0384,2.2,0.0361,2.07,0.0361,2.07,0.0519126,0.0327869,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_112,7/25/2016,207,31,29.58955,-85.03538333,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,Yes,Yes,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,10/24/2016,0,0,0,0,0,107,0,107,0,0,0,0,107,0,107,,7/25/2016,10/24/2016,91,West Tampa,Pensacola,1.324,0.0378,2.16,0.0357,2.05,0.0379,2.17,0.0601093,0.0355191,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_113,7/20/2016,202,30,29.5898,-85.03508333,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,Yes,Yes,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,9/29/2016,0,0,44,0,0,54,0,98,0.449,0.449,1,44,54,44,54,,7/20/2016,9/29/2016,71,West Tampa,Pensacola,2.224,0.045,2.58,0.045,2.58,0.0467,2.67,0.010929,0.0081967,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_114,7/11/2016,193,29,29.58961667,-85.03501667,B,B,Yes,Yes,No,No,No,Ghost Crab,Yes,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,7/11/2016,9/23/2016,74,West Tampa,Pensacola,1.295,0.0451,2.58,0.0468,2.68,0.0491,2.81,0.0587432,0.0355191,0.090
2016,Cc,Cape Saint George Island,CSGI_2016_115,6/14/2016,166,25,29.58985,-85.03463333,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,8/26/2016,0,0,123,0,0,5,0,128,0.961,0.961,1,123,5,123,5,,6/14/2016,8/26/2016,73,West Tampa,Pensacola,1.839,0.0442,2.53,0.0431,2.47,0.0457,2.62,0.023224,0.0136612,0.090
